50

  7 19  7  2  5 10 18  8 13  8  9 13 16  5  7 13  5  5  6 15 20 13  6 12 12 14 10 19 15 17  9 12 14  4  8  4 10  0  7  7 13 19  8 14  7 10  1  2  9 11
 10  6 12 10  9  8 15 10 18 10  8 11 13 18 14  3 10 16  8  6 18  9 16  7  9  4  7 16  3  8  5  6  6  7  6  6  9  7  0  9 11  0 11  8  8 19 19  6  9 17
 17  9 11 10  6  8 13 12 10  6  7 13  9  2 10 13 11 12 14  1 15  4  2 10  8 11 16  6  7 10  9  7 13  7 12 10  0  7  9  0 17 11 13 10  9  8  8  9  4 10
 13 10 11  4 12  7 10 18 13  8  8 11  2 12 13 11 11 15  6 15 10  7 12  9  8  8 10  4 13 15 13 10  9  6 13 19 10 13 11 17  0 10  3 14  5 19  8  6  6  8
  8 11  6 18 12 16  8  5 11 12  8 12  5 19 13 17 11 10 12  1 15 20 13  8 13  9  9  3 13 10 13 13 10 16  8  6 14 19  0 11 10  0 18  9  8 13 14 14 14  6
  4 11 12  9 11 15  7  7 12 17 15 13 16  4 15 11 14  1  7  8  4  3 16 18 10  8 13  0  9 18 10 11 11  8 14  9  7  8 11 13  3 18  0  1 18 14 13 12 11 11
  9  9  6 13 11 11  9  8 13 10  8  8 12  2 15 19  6 10  9 15  4  9 15  4 11 15  9  1 10  7 12  8  1 14  9 19  9 14  8 10 14  9  1  0  9  9  6  6  8 13
 10 17  8 11  3 11 18  6  6 13  1  7 11  9  4  5 18  6 13  5 11  3  9  8 12  4  7 17 17 17 12 19  6  7  3 18 14  7  8  9  5  8 18  9  0 10  3  8  2  7
 12  9 18 12 17 13  8  8 12  8  9  7  8  5  9  8  4 20 11 10  8 10  5  4 16 16 13 16 16 14 15  1  9  6 12  7 15 10 19  8 19 13 14  9 10  0 10 15 11  9
 13  3 11  8 20 13  9 13 14 18  9 10  9  8  3 14 15  9 20  4  8  7  6 10 14  9  9 14 11 10 11 10  9  4  9 16 11  1 19  8  8 14 13  6  3 10  0  6 16  8
  9 19  5  7 14  7 19 11  1 10 18 12 13  8 14 12 11  4  7  8 16 16 10  7  2  2  7  1  6 11 13  9 12  8  1 16  6  2  6  9  6 14 12  6  8 15  6  0 10 12
 10  5 11 14  3 17 13 15 15 10 10 15  3 14 13 10  9 13 14 11 10  7  5  1  0  6  9  7 12  9  8 10 13 10 18 18  9  9  9  4  6 14 11  8  2 11 16 10  0 15
 12  6 10  5  3 16 13  6 11  5 17  9 15  5  9  3 13 10  7 13 17  3 13  8  6 10 19 10 15  8  9 15 13 12  8  3  7 11 17 10  8  6 11 13  7  9  8 12 15  0

 0  6 18  4 13 11 15  9 15 14 12 17 11 11 10  9 12  6  9 12  9  4  8 13 11  3 14 16  6 12 17  8  3 10 11 10  6  5  4 11  3 10  9 16 15  7  8  5  8 10
  6  0 11  8  9 10 13 10  4  2 11  9  9  7  5  6  4 13  4  8 15  9 12 15  5  2 15 16 12 12 10  5 11 17 13 18 12 16 11 15 12 17  7  7  9  2 10  7  7 17
 18 11  0  1  8  6 19  6 11 16  9 10  6  5 10  7 12  2 13  9  4 10 16 12 19  3 15  9  6  9  2  6 13  9  6 13 19  9  6 10 15 12 11 18  9  6 17  9  9 10
  4  8  1  0 11  8 10  9  3 12  9 13 11  6  4  8  4  7 17 15 10  4  9 12  5  7 10 12 15  3  7  5 18  9  4 15  1 15  9  3  9  7 13 18  9  6  4 12  7  4
 13  9  8 11  0 13  9 11  7 14  4 16  9  1  8  9 18  8  1 15 13  5 11 11  9 17  1 11 16 10 14  7 11 10 12  2 14  8 11 12 11 13  9  6 11  6  7  6  9  1
 11 10  6  8 13  0 10 16 15  5 11 11  6 13  9  6  9 12  9 13 15  4  8 19 16 10 10 11 16  9  9 10 11 11 11  4 13  9 10  1 12  8 12 19  9 10  1 13 16 12
 15 13 19 10  9 10  0 12  2  9 11  6 12  7  6 12  3 14  7  9 12 10 13 11 15  6 10  9 10 16  3  9 19  3 17 12 10 13 19  6 11  8 13  4  6 17 15 17  3  3
  9 10  6  9 11 16 12  0  3 14  2 18  1 12 12  0 14 10 18  3 12 13  7 10 10  6 11 11 12  2 15  2 15 11  4  2  6  6  8 16 15  9 12 17 12 10  8  8  4  7
 15  4 11  3  7 15  2  3  0 15 10 12  1 20 10 10  8  8 13  8 10 16 16 14  6  9  7 15  8  9 11  3  5 10 12 14  6 13 14 15 14  8 12 13 11  9 16 10  1 12
 14  2 16 12 14  5  9 14 15  0 20  3 15 17 19  9 14 10 10 20 12 19  4 15 13 10 16 12  8  8 12 17  8 16  8  6 13 12  5 11  8  7 10 12  8 15  7 10  7 18
 12 11  9  9  4 11 11  2 10 20  0  5 16 14  2  8 11 14 13  7 12  7 17  4 18 10 11 15  9  9 12 14 14  7  9 12  9 13  4 14  7 15  9 10  6 15 18  5  6 11
 17  9 10 13 16 11  6 18 12  3  5  0 10 13 10 10 13 17  9 18  2 15 19  9  9 15  3  3  3  8  5  4  6 13 11 13 12 15 13  4 12 11 10 16 12 10  7 11 10 12
 11  9  6 11  9  6 12  1  1 15 16 10  0  9 11 15  4  4  8  8  8 13  3  7  4  8 15  4  9 13  4 14  8  7  8  0 11 12 17 10 18 13 19  8 12 15  6 10  9 17
 11  7  5  6  1 13  7 12 20 17 14 13  9  0  9 10  4  5 11 16 12 19  2  3  5 18  9  4  7 15 11  9 12  7  9  9  6 18  4 20 13 10 14  5 10 17 10 15 13 11
 10  5 10  4  8  9  6 12 10 19  2 10 11  9  0  8 11  8  2 16  6  3 14  5  6  8 10 14 10 16  3  8 11 12  8  8  8 13  7 10 14 12 13 10 10  8  5 10 13 11
  9  6  7  8  9  6 12  0 10  9  8 10 15 10  8  0 11  9  5 12 17 10  4 17 12  1 12  5  9 13  6 14 15 12 17 10 13 12  5 14  5  6  6 12 11  8 17 17 10 14
 12  4 12  4 18  9  3 14  8 14 11 13  4  4 11 11  0  7 12 19 10 10 18 15  2  9 11  3 19 10  5  8 12 14 10  9 15 12 20  6 11 14  7  8  7 14 11 13 12 12
  6 13  2  7  8 12 14 10  8 10 14 17  4  5  8  9  7  0 16 14 11 19 15 19 11 15 13  7  8 14 12 11  4 12 10 15 11 13 11 18  8  7 14  9 12  9  9 15 10  7
  9  4 13 17  1  9  7 18 13 10 13  9  8 11  2  5 12 16  0 12  9 14 14 10  1  7  3 11 14  2 15 17  4  9 16 10 15 12 10 13 16 14  4 14 13  5 13 14 11  9
 12  8  9 15 15 13  9  3  8 20  7 18  8 16 16 12 19 14 12  0  5  6  1 15  8  4 10  3  4 19  3 13  7 13 18 16 12  6  8 14 10  8  8 10 17 11  6 16  5 10
  9 15  4 10 13 15 12 12 10 12 12  2  8 12  6 17 10 11  9  5  0 12  7  9 13 12 18  6  3  6 10 15 11 13 17 13  8 13  8  5  7  6 12 13 11 11  5 18  9  6
  4  9 10  4  5  4 10 13 16 19  7 15 13 19  3 10 10 19 14  6 12  0 19  8  0  4 17 14 16 11 14  5  9 11 10  7  4 13  7 14 11 11 13  5 18  8 15 11  4 18
  8 12 16  9 11  8 13  7 16  4 17 19  3  2 14  4 18 15 14  1  7 19  0 11  2  9  9  7  9 13 12 15  0 11  7 11  8 10  8 19 15 18 12 14 10  3  6  8  6 16
 13 15 12 12 11 19 11 10 14 15  4  9  7  3  5 17 15 19 10 15  9  8 11  0 18  9 11  8 15  9 13 12  2 10 17 15 16 16 14  0  7  9 11 10  7 10  7  6  8 12
 11  5 19  5  9 16 15 10  6 13 18  9  4  5  6 12  2 11  1  8 13  0  2 18  0  7 18  5  9 11  7  8 14  7  9 13  8 18 16 17  4  7 10 17  9 13 14  7 14 10
  3  2  3  7 17 10  6  6  9 10 10 15  8 18  8  1  9 15  7  4 12  4  9  9  7  0  0 13 15  2  4  7 12  2  9 11  7  9 13  9  5  6 10 12  1  7 11  9  1 15
 14 15 15 10  1 10 10 11  7 16 11  3 15  9 10 12 11 13  3 10 18 17  9 11 18  0  0 13  6  6 19  8 11 11  4  8 14 10 12 16 12  4  9  6 17  2 19 18  5 11
 16 16  9 12 11 11  9 11 15 12 15  3  4  4 14  5  3  7 11  3  6 14  7  8  5 13 13  0 16 16  6  7 20 18  2 16  6 19 12  6 10 17  8 11  3 11  3 17  8  6
  6 12  6 15 16 16 10 12  8  8  9  3  9  7 10  9 19  8 14  4  3 16  9 15  9 15  6 16  0 10  6  3 15 15 18 12 10  8 17  9 17 11  3 10 12 15 16 11 11 10
 12 12  9  3 10  9 16  2  9  8  9  8 13 15 16 13 10 14  2 19  6 11 13  9 11  2  6 16 10  0 10  8 13 11 13  8 20  8  2  6 15  6 15  8  9  6  9  7 12 16
 17 10  2  7 14  9  3 15 11 12 12  5  4 11  3  6  5 12 15  3 10 14 12 13  7  4 19  6  6 10  0 15  1 18 13  9  6 18 15 17  8  5  4 10  9 12  0 10  8 19
  8  5  6  5  7 10  9  2  3 17 14  4 14  9  8 14  8 11 17 13 15  5 15 12  8  7  8  7  3  8 15  0  8 14  7  5  8  7 12  1  7 15  8 17  2  7 13  8 10 13
  3 11 13 18 11 11 19 15  5  8 14  6  8 12 11 15 12  4  4  7 11  9  0  2 14 12 11 20 15 13  1  8  0  8 10 10  9  5  6 13 10  8  1 16 17 15 10  7  8  3
 10 17  9  9 10 11  3 11 10 16  7 13  7  7 12 12 14 12  9 13 13 11 11 10  7  2 11 18 15 11 18 14  8  0 13 10  9 17  2  8 10 15  5  7 10  2 12  3 12  4
 11 13  6  4 12 11 17  4 12  8  9 11  8  9  8 17 10 10 16 18 17 10  7 17  9  9  4  2 18 13 13  7 10 13  0 14  7 11 15  6 18  8  8  4  9 13 13 15 13 17
 10 18 13 15  2  4 12  2 14  6 12 13  0  9  8 10  9 15 10 16 13  7 11 15 13 11  8 16 12  8  9  5 10 10 14  0 18 14  9  4  8 14 12 14 11 20 12 12 16  9
  6 12 19  1 14 13 10  6  6 13  9 12 11  6  8 13 15 11 15 12  8  4  8 16  8  7 14  6 10 20  6  8  9  9  7 18  0 10  8  5 13 18  7  4 10 12 14  7  7  7
  5 16  9 15  8  9 13  6 13 12 13 15 12 18 13 12 12 13 12  6 13 13 10 16 18  9 10 19  8  8 18  7  5 17 11 14 10  0 10 12 14 15 14 17  4 16  6  6 10  6
  4 11  6  9 11 10 19  8 14  5  4 13 17  4  7  5 20 11 10  8  8  7  8 14 16 13 12 12 17  2 15 12  6  2 15  9  8 10  0 15 18  1 13  9 16  8  7 10 11 19
 11 15 10  3 12  1  6 16 15 11 14  4 10 20 10 14  6 18 13 14  5 14 19  0 17  9 16  6  9  6 17  1 13  8  6  4  5 12 15  0 14 17  9 10 13 14  8  3 14  9
  3 12 15  9 11 12 11 15 14  8  7 12 18 13 14  5 11  8 16 10  7 11 15  7  4  5 12 10 17 15  8  7 10 10 18  8 13 14 18 14  0  5  8 12 12 10 10 10 13  8
 10 17 12  7 13  8  8  9  8  7 15 11 13 10 12  6 14  7 14  8  6 11 18  9  7  6  4 17 11  6  5 15  8 15  8 14 18 15  1 17  5  0  6 10  5  8  8  7 12 13
  9  7 11 13  9 12 13 12 12 10  9 10 19 14 13  6  7 14  4  8 12 13 12 11 10 10  9  8  3 15  4  8  1  5  8 12  7 14 13  9  8  6  0 11  7  8 10  6  3  5
 16  7 18 18  6 19  4 17 13 12 10 16  8  5 10 12  8  9 14 10 13  5 14 10 17 12  6 11 10  8 10 17 16  7  4 14  4 17  9 10 12 10 11  0  5  4  7 11 11 11
 15  9  9  9 11  9  6 12 11  8  6 12 12 10 10 11  7 12 13 17 11 18 10  7  9  1 17  3 12  9  9  2 17 10  9 11 10  4 16 13 12  5  7  5  0 17 13 11  6  3
  7  2  6  6  6 10 17 10  9 15 15 10 15 17  8  8 14  9  5 11 11  8  3 10 13  7  2 11 15  6 12  7 15  2 13 20 12 16  8 14 10  8  8  4 17  0  7  6  6 18
  8 10 17  4  7  1 15  8 16  7 18  7  6 10  5 17 11  9 13  6  5 15  6  7 14 11 19  3 16  9  0 13 10 12 13 12 14  6  7  8 10  8 10  7 13  7  0  8 10 14
  5  7  9 12  6 13 17  8 10 10  5 11 10 15 10 17 13 15 14 16 18 11  8  6  7  9 18 17 11  7 10  8  7  3 15 12  7  6 10  3 10  7  6 11 11  6  8  0  4  0
  8  7  9  7  9 16  3  4  1  7  6 10  9 13 13 10 12 10 11  5  9  4  6  8 14  1  5  8 11 12  8 10  8 12 13 16  7 10 11 14 13 12  3 11  6  6 10  4  0 10
 10 17 10  4  1 12  3  7 12 18 11 12 17 11 11 14 12  7  9 10  6 18 16 12 10 15 11  6 10 16 19 13  3  4 17  9  7  6 19  9  8 13  5 11  3 18 14  0 10  0
